cycle,state,state_name,district,election_date,redistricting_era,cook_pvi,competitive,dem_name,rep_name,dem_incumbent,rep_incumbent,dem_previous_vote_share,rep_previous_vote_share,dem_fundraising_usd,rep_fundraising_usd,dem_vote_share,rep_vote_share,turnout,winner_party,partisan_lean,incumbency_advantage,economic_index,national_swing,demographic_turnout_index,historical_turnout_rate,registered_voters,pollster,poll_sample_size,poll_population,poll_sponsor_class,poll_methodology,dem_poll_pct,rep_poll_pct,race_id,dem_option_id,rep_option_id,incumbent_party,previous_dem_share,previous_rep_share,polling_dem_share_base
2024,NY,New York,NY-25,2024-11-05,2022_plus,44.78,False,DEM nominee NY-25 2024,REP nominee NY-25 2024,True,False,0.92,0.08,274165,723318,0.92,0.08,251300,DEM,44.78,4.0,-0.2,-0.5,-1.135,0.55,467974,District Panel Polling,400,lv,nonpartisan,mixed,89.61,10.39,US-HOUSE-NY-25-2024,US-HOUSE-NY-25-2024-D,US-HOUSE-NY-25-2024-R,DEM,0.92,0.08,0.8961
2024,NY,New York,NY-26,2024-11-05,2022_plus,26.49,False,DEM nominee NY-26 2024,REP nominee NY-26 2024,True,False,0.7962,0.2038,490948,232050,0.8038,0.1962,296858,DEM,26.49,4.0,-0.2,-0.5,-0.7083,0.55,574469,District Panel Polling,400,lv,nonpartisan,mixed,81.57,18.43,US-HOUSE-NY-26-2024,US-HOUSE-NY-26-2024-D,US-HOUSE-NY-26-2024-R,DEM,0.7962,0.2038,0.8157
2024,OH,Ohio,OH-01,2024-11-05,2022_plus,-2.32,False,DEM nominee OH-01 2024,REP nominee OH-01 2024,False,True,0.3979,0.6021,321014,174507,0.3951,0.6049,312942,REP,-2.32,4.0,-0.2,-0.5,0.2143,0.55,526927,District Panel Polling,400,lv,nonpartisan,mixed,38.24,61.76,US-HOUSE-OH-01-2024,US-HOUSE-OH-01-2024-D,US-HOUSE-OH-01-2024-R,REP,0.3979,0.6021,0.3824
2024,OH,Ohio,OH-02,2024-11-05,2022_plus,-7.25,False,DEM nominee OH-02 2024,REP nominee OH-02 2024,False,True,0.3672,0.6328,150944,320955,0.3474,0.6526,282161,REP,-7.25,4.0,-0.2,-0.5,-1.8218,0.55,564562,District Panel Polling,400,lv,nonpartisan,mixed,33.95,66.05,US-HOUSE-OH-02-2024,US-HOUSE-OH-02-2024-D,US-HOUSE-OH-02-2024-R,REP,0.3672,0.6328,0.3395
2024,OH,Ohio,OH-03,2024-11-05,2022_plus,-27.95,False,DEM nominee OH-03 2024,REP nominee OH-03 2024,False,True,0.1758,0.8242,550232,704620,0.1359,0.8641,304976,REP,-27.95,4.0,-0.2,-0.5,1.2973,0.55,583522,District Panel Polling,400,lv,nonpartisan,mixed,16.6,83.4,US-HOUSE-OH-03-2024,US-HOUSE-OH-03-2024-D,US-HOUSE-OH-03-2024-R,REP,0.1758,0.8242,0.166
2024,OH,Ohio,OH-04,2024-11-05,2022_plus,-17.28,False,DEM nominee OH-04 2024,REP nominee OH-04 2024,False,True,0.2525,0.7475,185272,368965,0.2724,0.7276,330205,REP,-17.28,4.0,-0.2,-0.5,-0.2776,0.55,547472,District Panel Polling,400,lv,nonpartisan,mixed,29.75,70.25,US-HOUSE-OH-04-2024,US-HOUSE-OH-04-2024-D,US-HOUSE-OH-04-2024-R,REP,0.2525,0.7475,0.2975
2024,OH,Ohio,OH-05,2024-11-05,2022_plus,-2.87,False,DEM nominee OH-05 2024,REP nominee OH-05 2024,False,True,0.382,0.618,211681,203269,0.374,0.626,282254,REP,-2.87,4.0,-0.2,-0.5,-1.5167,0.55,540783,District Panel Polling,400,lv,nonpartisan,mixed,38.74,61.26,US-HOUSE-OH-05-2024,US-HOUSE-OH-05-2024-D,US-HOUSE-OH-05-2024-R,REP,0.382,0.618,0.3874
2024,OH,Ohio,OH-06,2024-11-05,2022_plus,-29.44,False,DEM nominee OH-06 2024,REP nominee OH-06 2024,False,True,0.1378,0.8622,655954,401252,0.1597,0.8403,295501,REP,-29.44,4.0,-0.2,-0.5,1.1532,0.55,499139,District Panel Polling,400,lv,nonpartisan,mixed,16.16,83.84,US-HOUSE-OH-06-2024,US-HOUSE-OH-06-2024-D,US-HOUSE-OH-06-2024-R,REP,0.1378,0.8622,0.1616
2024,OH,Ohio,OH-07,2024-11-05,2022_plus,-2.65,False,DEM nominee OH-07 2024,REP nominee OH-07 2024,False,True,0.3864,0.6136,444177,417935,0.4113,0.5887,357569,REP,-2.65,4.0,-0.2,-0.5,-1.5028,0.55,612486,District Panel Polling,400,lv,nonpartisan,mixed,44.0,56.0,US-HOUSE-OH-07-2024,US-HOUSE-OH-07-2024-D,US-HOUSE-OH-07-2024-R,REP,0.3864,0.6136,0.44
2024,OH,Ohio,OH-08,2024-11-05,2022_plus,-30.21,False,DEM nominee OH-08 2024,REP nominee OH-08 2024,False,True,0.1323,0.8677,507386,633906,0.1402,0.8598,249468,REP,-30.21,4.0,-0.2,-0.5,-1.0717,0.55,499058,District Panel Polling,400,lv,nonpartisan,mixed,10.57,89.43,US-HOUSE-OH-08-2024,US-HOUSE-OH-08-2024-D,US-HOUSE-OH-08-2024-R,REP,0.1323,0.8677,0.1057
2024,OH,Ohio,OH-09,2024-11-05,2022_plus,-11.98,False,DEM nominee OH-09 2024,REP nominee OH-09 2024,False,True,0.3333,0.6667,611340,724870,0.3273,0.6727,312554,REP,-11.98,4.0,-0.2,-0.5,-1.6268,0.55,612347,District Panel Polling,400,lv,nonpartisan,mixed,34.43,65.57,US-HOUSE-OH-09-2024,US-HOUSE-OH-09-2024-D,US-HOUSE-OH-09-2024-R,REP,0.3333,0.6667,0.3443
2024,OH,Ohio,OH-10,2024-11-05,2022_plus,3.18,True,DEM nominee OH-10 2024,REP nominee OH-10 2024,False,True,0.548,0.452,944830,2652560,0.4966,0.5034,371257,REP,3.18,4.0,-0.2,-0.5,-1.4772,0.55,631807,District Panel Polling,600,lv,nonpartisan,mixed,47.42,52.58,US-HOUSE-OH-10-2024,US-HOUSE-OH-10-2024-D,US-HOUSE-OH-10-2024-R,REP,0.548,0.452,0.4742
2024,OH,Ohio,OH-11,2024-11-05,2022_plus,-40.63,False,DEM nominee OH-11 2024,REP nominee OH-11 2024,False,True,0.1,0.9,322581,189538,0.1,0.9,261244,REP,-40.63,4.0,-0.2,-0.5,-0.0783,0.55,500766,District Panel Polling,400,lv,nonpartisan,mixed,10.0,90.0,US-HOUSE-OH-11-2024,US-HOUSE-OH-11-2024-D,US-HOUSE-OH-11-2024-R,REP,0.1,0.9,0.1
2024,OH,Ohio,OH-12,2024-11-05,2022_plus,-20.83,False,DEM nominee OH-12 2024,REP nominee OH-12 2024,False,True,0.2131,0.7869,341064,191881,0.2239,0.7761,276951,REP,-20.83,4.0,-0.2,-0.5,1.1051,0.55,553419,District Panel Polling,400,lv,nonpartisan,mixed,24.5,75.5,US-HOUSE-OH-12-2024,US-HOUSE-OH-12-2024-D,US-HOUSE-OH-12-2024-R,REP,0.2131,0.7869,0.245
2024,OH,Ohio,OH-13,2024-11-05,2022_plus,-12.71,False,DEM nominee OH-13 2024,REP nominee OH-13 2024,False,True,0.2898,0.7102,404782,171410,0.3194,0.6806,303399,REP,-12.71,4.0,-0.2,-0.5,1.8355,0.55,521538,District Panel Polling,400,lv,nonpartisan,mixed,34.73,65.27,US-HOUSE-OH-13-2024,US-HOUSE-OH-13-2024-D,US-HOUSE-OH-13-2024-R,REP,0.2898,0.7102,0.3473
2024,OH,Ohio,OH-14,2024-11-05,2022_plus,-3.0,False,DEM nominee OH-14 2024,REP nominee OH-14 2024,False,True,0.4155,0.5845,576925,194590,0.4044,0.5956,346293,REP,-3.0,4.0,-0.2,-0.5,-0.0386,0.55,590798,District Panel Polling,400,lv,nonpartisan,mixed,39.27,60.73,US-HOUSE-OH-14-2024,US-HOUSE-OH-14-2024-D,US-HOUSE-OH-14-2024-R,REP,0.4155,0.5845,0.3927
2024,OH,Ohio,OH-15,2024-11-05,2022_plus,-25.98,False,DEM nominee OH-15 2024,REP nominee OH-15 2024,False,True,0.1572,0.8428,445560,396388,0.1964,0.8036,260903,REP,-25.98,4.0,-0.2,-0.5,-1.5257,0.55,471059,District Panel Polling,400,lv,nonpartisan,mixed,17.28,82.72,US-HOUSE-OH-15-2024,US-HOUSE-OH-15-2024-D,US-HOUSE-OH-15-2024-R,REP,0.1572,0.8428,0.1728
2024,OK,Oklahoma,OK-01,2024-11-05,2022_plus,-58.53,False,DEM nominee OK-01 2024,REP nominee OK-01 2024,False,True,0.1,0.9,394705,153224,0.1,0.9,245625,REP,-58.53,4.0,-0.2,-0.5,1.8416,0.55,489309,District Panel Polling,400,lv,nonpartisan,mixed,10.0,90.0,US-HOUSE-OK-01-2024,US-HOUSE-OK-01-2024-D,US-HOUSE-OK-01-2024-R,REP,0.1,0.9,0.1
2024,OK,Oklahoma,OK-02,2024-11-05,2022_plus,-66.44,False,DEM nominee OK-02 2024,REP nominee OK-02 2024,False,True,0.1,0.9,255636,162588,0.1,0.9,265491,REP,-66.44,4.0,-0.2,-0.5,1.9294,0.55,475756,District Panel Polling,400,lv,nonpartisan,mixed,12.06,87.94,US-HOUSE-OK-02-2024,US-HOUSE-OK-02-2024-D,US-HOUSE-OK-02-2024-R,REP,0.1,0.9,0.1206
2024,OK,Oklahoma,OK-03,2024-11-05,2022_plus,-39.09,False,DEM nominee OK-03 2024,REP nominee OK-03 2024,False,True,0.1,0.9,450878,338188,0.1,0.9,246769,REP,-39.09,4.0,-0.2,-0.5,-0.0536,0.55,483016,District Panel Polling,400,lv,nonpartisan,mixed,10.0,90.0,US-HOUSE-OK-03-2024,US-HOUSE-OK-03-2024-D,US-HOUSE-OK-03-2024-R,REP,0.1,0.9,0.1
2024,OK,Oklahoma,OK-04,2024-11-05,2022_plus,-22.6,False,DEM nominee OK-04 2024,REP nominee OK-04 2024,False,True,0.221,0.779,214221,282333,0.2158,0.7842,311759,REP,-22.6,4.0,-0.2,-0.5,-0.1912,0.55,607361,District Panel Polling,400,lv,nonpartisan,mixed,23.21,76.79,US-HOUSE-OK-04-2024,US-HOUSE-OK-04-2024-D,US-HOUSE-OK-04-2024-R,REP,0.221,0.779,0.2321
2024,OK,Oklahoma,OK-05,2024-11-05,2022_plus,-24.82,False,DEM nominee OK-05 2024,REP nominee OK-05 2024,False,True,0.2093,0.7907,609477,735931,0.1805,0.8195,307098,REP,-24.82,4.0,-0.2,-0.5,1.999,0.55,607589,District Panel Polling,400,lv,nonpartisan,mixed,20.57,79.43,US-HOUSE-OK-05-2024,US-HOUSE-OK-05-2024-D,US-HOUSE-OK-05-2024-R,REP,0.2093,0.7907,0.2057
2024,OR,Oregon,OR-01,2024-11-05,2022_plus,11.02,False,DEM nominee OR-01 2024,REP nominee OR-01 2024,True,False,0.6196,0.3804,281666,179242,0.6492,0.3508,265730,DEM,11.02,4.0,-0.2,-0.5,1.6234,0.55,472198,District Panel Polling,400,lv,nonpartisan,mixed,65.19,34.81,US-HOUSE-OR-01-2024,US-HOUSE-OR-01-2024-D,US-HOUSE-OR-01-2024-R,DEM,0.6196,0.3804,0.6519
2024,OR,Oregon,OR-02,2024-11-05,2022_plus,-7.85,False,DEM nominee OR-02 2024,REP nominee OR-02 2024,False,True,0.3373,0.6627,183936,421326,0.3407,0.6593,325335,REP,-7.85,4.0,-0.2,-0.5,1.0056,0.55,581443,District Panel Polling,400,lv,nonpartisan,mixed,30.73,69.27,US-HOUSE-OR-02-2024,US-HOUSE-OR-02-2024-D,US-HOUSE-OR-02-2024-R,REP,0.3373,0.6627,0.3073
2024,OR,Oregon,OR-03,2024-11-05,2022_plus,12.06,False,DEM nominee OR-03 2024,REP nominee OR-03 2024,True,False,0.6231,0.3769,595649,402739,0.6522,0.3478,298170,DEM,12.06,4.0,-0.2,-0.5,1.3253,0.55,544153,District Panel Polling,400,lv,nonpartisan,mixed,66.25,33.75,US-HOUSE-OR-03-2024,US-HOUSE-OR-03-2024-D,US-HOUSE-OR-03-2024-R,DEM,0.6231,0.3769,0.6625
2024,OR,Oregon,OR-04,2024-11-05,2022_plus,5.83,True,DEM nominee OR-04 2024,REP nominee OR-04 2024,True,False,0.5553,0.4447,2405203,1914227,0.5819,0.4181,259027,DEM,5.83,4.0,-0.2,-0.5,-0.1616,0.55,522346,District Panel Polling,600,lv,nonpartisan,mixed,61.45,38.55,US-HOUSE-OR-04-2024,US-HOUSE-OR-04-2024-D,US-HOUSE-OR-04-2024-R,DEM,0.5553,0.4447,0.6145
2024,OR,Oregon,OR-05,2024-11-05,2022_plus,19.63,False,DEM nominee OR-05 2024,REP nominee OR-05 2024,True,False,0.7386,0.2614,660123,164181,0.7346,0.2654,297201,DEM,19.63,4.0,-0.2,-0.5,1.7175,0.55,515506,District Panel Polling,400,lv,nonpartisan,mixed,75.71,24.29,US-HOUSE-OR-05-2024,US-HOUSE-OR-05-2024-D,US-HOUSE-OR-05-2024-R,DEM,0.7386,0.2614,0.7571
2024,OR,Oregon,OR-06,2024-11-05,2022_plus,35.05,False,DEM nominee OR-06 2024,REP nominee OR-06 2024,True,False,0.8467,0.1533,304347,718629,0.8772,0.1228,261644,DEM,35.05,4.0,-0.2,-0.5,1.5527,0.55,512802,District Panel Polling,400,lv,nonpartisan,mixed,90.77,9.23,US-HOUSE-OR-06-2024,US-HOUSE-OR-06-2024-D,US-HOUSE-OR-06-2024-R,DEM,0.8467,0.1533,0.9077
2024,PA,Pennsylvania,PA-01,2024-11-05,2022_plus,-4.28,False,DEM nominee PA-01 2024,REP nominee PA-01 2024,False,True,0.4171,0.5829,268968,540302,0.3701,0.6299,276579,REP,-4.28,4.0,-0.2,-0.5,-1.1677,0.55,508375,District Panel Polling,400,lv,nonpartisan,mixed,37.98,62.02,US-HOUSE-PA-01-2024,US-HOUSE-PA-01-2024-D,US-HOUSE-PA-01-2024-R,REP,0.4171,0.5829,0.3798
2024,PA,Pennsylvania,PA-02,2024-11-05,2022_plus,17.78,False,DEM nominee PA-02 2024,REP nominee PA-02 2024,True,False,0.6601,0.3399,603360,332103,0.7185,0.2815,279637,DEM,17.78,4.0,-0.2,-0.5,1.7623,0.55,522177,District Panel Polling,400,lv,nonpartisan,mixed,73.35,26.65,US-HOUSE-PA-02-2024,US-HOUSE-PA-02-2024-D,US-HOUSE-PA-02-2024-R,DEM,0.6601,0.3399,0.7335
2024,PA,Pennsylvania,PA-03,2024-11-05,2022_plus,22.15,False,DEM nominee PA-03 2024,REP nominee PA-03 2024,True,False,0.7465,0.2535,571669,629990,0.7045,0.2955,290183,DEM,22.15,4.0,-0.2,-0.5,0.0714,0.55,481198,District Panel Polling,400,lv,nonpartisan,mixed,68.14,31.86,US-HOUSE-PA-03-2024,US-HOUSE-PA-03-2024-D,US-HOUSE-PA-03-2024-R,DEM,0.7465,0.2535,0.6814
2024,PA,Pennsylvania,PA-04,2024-11-05,2022_plus,4.3,True,DEM nominee PA-04 2024,REP nominee PA-04 2024,True,False,0.6009,0.3991,1748163,1567756,0.5926,0.4074,291941,DEM,4.3,4.0,-0.2,-0.5,-1.8965,0.55,504441,District Panel Polling,600,lv,nonpartisan,mixed,57.78,42.22,US-HOUSE-PA-04-2024,US-HOUSE-PA-04-2024-D,US-HOUSE-PA-04-2024-R,DEM,0.6009,0.3991,0.5778
2024,PA,Pennsylvania,PA-05,2024-11-05,2022_plus,-28.74,False,DEM nominee PA-05 2024,REP nominee PA-05 2024,False,True,0.1733,0.8267,386840,327303,0.1337,0.8663,347502,REP,-28.74,4.0,-0.2,-0.5,-1.0465,0.55,612481,District Panel Polling,400,lv,nonpartisan,mixed,11.16,88.84,US-HOUSE-PA-05-2024,US-HOUSE-PA-05-2024-D,US-HOUSE-PA-05-2024-R,REP,0.1733,0.8267,0.1116
2024,PA,Pennsylvania,PA-06,2024-11-05,2022_plus,-6.29,False,DEM nominee PA-06 2024,REP nominee PA-06 2024,False,True,0.3759,0.6241,639853,338390,0.348,0.652,284064,REP,-6.29,4.0,-0.2,-0.5,-0.6134,0.55,550117,District Panel Polling,400,lv,nonpartisan,mixed,36.37,63.63,US-HOUSE-PA-06-2024,US-HOUSE-PA-06-2024-D,US-HOUSE-PA-06-2024-R,REP,0.3759,0.6241,0.3637
2024,PA,Pennsylvania,PA-07,2024-11-05,2022_plus,-6.56,False,DEM nominee PA-07 2024,REP nominee PA-07 2024,False,True,0.389,0.611,407821,505494,0.3367,0.6633,317583,REP,-6.56,4.0,-0.2,-0.5,-1.6873,0.55,631762,District Panel Polling,400,lv,nonpartisan,mixed,33.89,66.11,US-HOUSE-PA-07-2024,US-HOUSE-PA-07-2024-D,US-HOUSE-PA-07-2024-R,REP,0.389,0.611,0.3389
2024,PA,Pennsylvania,PA-08,2024-11-05,2022_plus,-8.76,False,DEM nominee PA-08 2024,REP nominee PA-08 2024,False,True,0.3324,0.6676,400159,284983,0.3367,0.6633,311855,REP,-8.76,4.0,-0.2,-0.5,1.5147,0.55,553184,District Panel Polling,400,lv,nonpartisan,mixed,36.58,63.42,US-HOUSE-PA-08-2024,US-HOUSE-PA-08-2024-D,US-HOUSE-PA-08-2024-R,REP,0.3324,0.6676,0.3658
2024,PA,Pennsylvania,PA-09,2024-11-05,2022_plus,-3.71,False,DEM nominee PA-09 2024,REP nominee PA-09 2024,False,True,0.4023,0.5977,196802,152689,0.4103,0.5897,284148,REP,-3.71,4.0,-0.2,-0.5,1.8424,0.55,557986,District Panel Polling,400,lv,nonpartisan,mixed,38.77,61.23,US-HOUSE-PA-09-2024,US-HOUSE-PA-09-2024-D,US-HOUSE-PA-09-2024-R,REP,0.4023,0.5977,0.3877
2024,PA,Pennsylvania,PA-10,2024-11-05,2022_plus,8.05,False,DEM nominee PA-10 2024,REP nominee PA-10 2024,True,False,0.627,0.373,564850,475185,0.6025,0.3975,260500,DEM,8.05,4.0,-0.2,-0.5,-0.033,0.55,485782,District Panel Polling,400,lv,nonpartisan,mixed,62.71,37.29,US-HOUSE-PA-10-2024,US-HOUSE-PA-10-2024-D,US-HOUSE-PA-10-2024-R,DEM,0.627,0.373,0.6271
2024,PA,Pennsylvania,PA-11,2024-11-05,2022_plus,20.18,False,DEM nominee PA-11 2024,REP nominee PA-11 2024,True,False,0.686,0.314,603755,607696,0.7497,0.2503,292425,DEM,20.18,4.0,-0.2,-0.5,1.4771,0.55,581631,District Panel Polling,400,lv,nonpartisan,mixed,76.74,23.26,US-HOUSE-PA-11-2024,US-HOUSE-PA-11-2024-D,US-HOUSE-PA-11-2024-R,DEM,0.686,0.314,0.7674
2024,PA,Pennsylvania,PA-12,2024-11-05,2022_plus,12.27,False,DEM nominee PA-12 2024,REP nominee PA-12 2024,True,False,0.6693,0.3307,174777,193869,0.6312,0.3688,283887,DEM,12.27,4.0,-0.2,-0.5,-1.307,0.55,553257,District Panel Polling,400,lv,nonpartisan,mixed,63.8,36.2,US-HOUSE-PA-12-2024,US-HOUSE-PA-12-2024-D,US-HOUSE-PA-12-2024-R,DEM,0.6693,0.3307,0.638
2024,PA,Pennsylvania,PA-13,2024-11-05,2022_plus,19.49,False,DEM nominee PA-13 2024,REP nominee PA-13 2024,True,False,0.7325,0.2675,712680,695821,0.7025,0.2975,305468,DEM,19.49,4.0,-0.2,-0.5,1.5846,0.55,610663,District Panel Polling,400,lv,nonpartisan,mixed,72.02,27.98,US-HOUSE-PA-13-2024,US-HOUSE-PA-13-2024-D,US-HOUSE-PA-13-2024-R,DEM,0.7325,0.2675,0.7202
2024,PA,Pennsylvania,PA-14,2024-11-05,2022_plus,12.52,False,DEM nominee PA-14 2024,REP nominee PA-14 2024,True,False,0.6663,0.3337,723213,482375,0.6667,0.3333,273082,DEM,12.52,4.0,-0.2,-0.5,-1.85,0.55,473877,District Panel Polling,400,lv,nonpartisan,mixed,68.83,31.17,US-HOUSE-PA-14-2024,US-HOUSE-PA-14-2024-D,US-HOUSE-PA-14-2024-R,DEM,0.6663,0.3337,0.6883
2024,PA,Pennsylvania,PA-15,2024-11-05,2022_plus,4.18,True,DEM nominee PA-15 2024,REP nominee PA-15 2024,True,False,0.561,0.439,2140336,1033660,0.5631,0.4369,290345,DEM,4.18,4.0,-0.2,-0.5,-1.5779,0.55,533328,District Panel Polling,600,lv,nonpartisan,mixed,56.5,43.5,US-HOUSE-PA-15-2024,US-HOUSE-PA-15-2024-D,US-HOUSE-PA-15-2024-R,DEM,0.561,0.439,0.565
2024,PA,Pennsylvania,PA-16,2024-11-05,2022_plus,22.01,False,DEM nominee PA-16 2024,REP nominee PA-16 2024,True,False,0.7466,0.2534,502390,599502,0.7582,0.2418,292858,DEM,22.01,4.0,-0.2,-0.5,1.2654,0.55,500534,District Panel Polling,400,lv,nonpartisan,mixed,75.33,24.67,US-HOUSE-PA-16-2024,US-HOUSE-PA-16-2024-D,US-HOUSE-PA-16-2024-R,DEM,0.7466,0.2534,0.7533
2024,PA,Pennsylvania,PA-17,2024-11-05,2022_plus,11.92,False,DEM nominee PA-17 2024,REP nominee PA-17 2024,True,False,0.6172,0.3828,189221,558672,0.6343,0.3657,328130,DEM,11.92,4.0,-0.2,-0.5,0.0638,0.55,549022,District Panel Polling,400,lv,nonpartisan,mixed,64.23,35.77,US-HOUSE-PA-17-2024,US-HOUSE-PA-17-2024-D,US-HOUSE-PA-17-2024-R,DEM,0.6172,0.3828,0.6423
2024,RI,Rhode Island,RI-01,2024-11-05,2022_plus,10.78,False,DEM nominee RI-01 2024,REP nominee RI-01 2024,True,False,0.6183,0.3817,267837,564770,0.6395,0.3605,274059,DEM,10.78,4.0,-0.2,-0.5,-0.3089,0.55,475474,District Panel Polling,400,lv,nonpartisan,mixed,67.09,32.91,US-HOUSE-RI-01-2024,US-HOUSE-RI-01-2024-D,US-HOUSE-RI-01-2024-R,DEM,0.6183,0.3817,0.6709
2024,RI,Rhode Island,RI-02,2024-11-05,2022_plus,48.34,False,DEM nominee RI-02 2024,REP nominee RI-02 2024,True,False,0.92,0.08,656044,417080,0.92,0.08,367643,DEM,48.34,4.0,-0.2,-0.5,0.7859,0.55,621817,District Panel Polling,400,lv,nonpartisan,mixed,90.05,9.95,US-HOUSE-RI-02-2024,US-HOUSE-RI-02-2024-D,US-HOUSE-RI-02-2024-R,DEM,0.92,0.08,0.9005
2024,SC,South Carolina,SC-01,2024-11-05,2022_plus,-43.29,False,DEM nominee SC-01 2024,REP nominee SC-01 2024,False,True,0.1,0.9,229867,395916,0.1,0.9,319528,REP,-43.29,4.0,-0.2,-0.5,-0.9387,0.55,622897,District Panel Polling,400,lv,nonpartisan,mixed,13.12,86.88,US-HOUSE-SC-01-2024,US-HOUSE-SC-01-2024-D,US-HOUSE-SC-01-2024-R,REP,0.1,0.9,0.1312
2024,SC,South Carolina,SC-02,2024-11-05,2022_plus,-23.0,False,DEM nominee SC-02 2024,REP nominee SC-02 2024,False,True,0.2406,0.7594,445494,651501,0.214,0.786,276686,REP,-23.0,4.0,-0.2,-0.5,-0.4942,0.55,503812,District Panel Polling,400,lv,nonpartisan,mixed,24.48,75.52,US-HOUSE-SC-02-2024,US-HOUSE-SC-02-2024-D,US-HOUSE-SC-02-2024-R,REP,0.2406,0.7594,0.2448
2024,SC,South Carolina,SC-03,2024-11-05,2022_plus,-3.91,False,DEM nominee SC-03 2024,REP nominee SC-03 2024,False,True,0.416,0.584,454533,506788,0.4171,0.5829,285048,REP,-3.91,4.0,-0.2,-0.5,-1.5381,0.55,517122,District Panel Polling,400,lv,nonpartisan,mixed,40.63,59.37,US-HOUSE-SC-03-2024,US-HOUSE-SC-03-2024-D,US-HOUSE-SC-03-2024-R,REP,0.416,0.584,0.4063
2024,SC,South Carolina,SC-04,2024-11-05,2022_plus,1.45,True,DEM nominee SC-04 2024,REP nominee SC-04 2024,True,False,0.5264,0.4736,2710091,2087083,0.5004,0.4996,315357,DEM,1.45,4.0,-0.2,-0.5,1.6324,0.55,523410,District Panel Polling,600,lv,nonpartisan,mixed,51.92,48.08,US-HOUSE-SC-04-2024,US-HOUSE-SC-04-2024-D,US-HOUSE-SC-04-2024-R,DEM,0.5264,0.4736,0.5192
2024,SC,South Carolina,SC-05,2024-11-05,2022_plus,-43.67,False,DEM nominee SC-05 2024,REP nominee SC-05 2024,False,True,0.1,0.9,328789,378285,0.1,0.9,315453,REP,-43.67,4.0,-0.2,-0.5,-1.4949,0.55,525090,District Panel Polling,400,lv,nonpartisan,mixed,10.0,90.0,US-HOUSE-SC-05-2024,US-HOUSE-SC-05-2024-D,US-HOUSE-SC-05-2024-R,REP,0.1,0.9,0.1
2024,SC,South Carolina,SC-06,2024-11-05,2022_plus,-6.88,False,DEM nominee SC-06 2024,REP nominee SC-06 2024,False,True,0.3363,0.6637,567950,550917,0.3751,0.6249,292321,REP,-6.88,4.0,-0.2,-0.5,-1.5271,0.55,574237,District Panel Polling,400,lv,nonpartisan,mixed,34.34,65.66,US-HOUSE-SC-06-2024,US-HOUSE-SC-06-2024-D,US-HOUSE-SC-06-2024-R,REP,0.3363,0.6637,0.3434
2024,SC,South Carolina,SC-07,2024-11-05,2022_plus,-20.45,False,DEM nominee SC-07 2024,REP nominee SC-07 2024,False,True,0.2202,0.7798,414518,289161,0.2086,0.7914,316921,REP,-20.45,4.0,-0.2,-0.5,0.0002,0.55,530887,District Panel Polling,400,lv,nonpartisan,mixed,23.53,76.47,US-HOUSE-SC-07-2024,US-HOUSE-SC-07-2024-D,US-HOUSE-SC-07-2024-R,REP,0.2202,0.7798,0.2353
2024,SD,South Dakota,SD-01,2024-11-05,2022_plus,-37.4,False,DEM nominee SD-01 2024,REP nominee SD-01 2024,False,True,0.1,0.9,554273,500631,0.1,0.9,370052,REP,-37.4,4.0,-0.2,-0.5,-1.6779,0.55,623751,District Panel Polling,400,lv,nonpartisan,mixed,11.51,88.49,US-HOUSE-SD-01-2024,US-HOUSE-SD-01-2024-D,US-HOUSE-SD-01-2024-R,REP,0.1,0.9,0.1151
2024,TN,Tennessee,TN-01,2024-11-05,2022_plus,-4.39,False,DEM nominee TN-01 2024,REP nominee TN-01 2024,False,True,0.4169,0.5831,181297,647838,0.4038,0.5962,310134,REP,-4.39,4.0,-0.2,-0.5,1.7623,0.55,621634,District Panel Polling,400,lv,nonpartisan,mixed,42.24,57.76,US-HOUSE-TN-01-2024,US-HOUSE-TN-01-2024-D,US-HOUSE-TN-01-2024-R,REP,0.4169,0.5831,0.4224
2024,TN,Tennessee,TN-02,2024-11-05,2022_plus,-52.91,False,DEM nominee TN-02 2024,REP nominee TN-02 2024,False,True,0.1,0.9,530072,362187,0.1,0.9,299693,REP,-52.91,4.0,-0.2,-0.5,0.1044,0.55,544553,District Panel Polling,400,lv,nonpartisan,mixed,11.86,88.14,US-HOUSE-TN-02-2024,US-HOUSE-TN-02-2024-D,US-HOUSE-TN-02-2024-R,REP,0.1,0.9,0.1186
2024,TN,Tennessee,TN-03,2024-11-05,2022_plus,-48.52,False,DEM nominee TN-03 2024,REP nominee TN-03 2024,False,True,0.1,0.9,221056,276308,0.1,0.9,285927,REP,-48.52,4.0,-0.2,-0.5,-0.2616,0.55,473428,District Panel Polling,400,lv,nonpartisan,mixed,13.03,86.97,US-HOUSE-TN-03-2024,US-HOUSE-TN-03-2024-D,US-HOUSE-TN-03-2024-R,REP,0.1,0.9,0.1303
2024,TN,Tennessee,TN-04,2024-11-05,2022_plus,-42.28,False,DEM nominee TN-04 2024,REP nominee TN-04 2024,False,True,0.1,0.9,434402,637916,0.1,0.9,284386,REP,-42.28,4.0,-0.2,-0.5,1.0251,0.55,520065,District Panel Polling,400,lv,nonpartisan,mixed,10.0,90.0,US-HOUSE-TN-04-2024,US-HOUSE-TN-04-2024-D,US-HOUSE-TN-04-2024-R,REP,0.1,0.9,0.1
